GUID,NameSet,StreetAddress,City,State,ZipCode,NationalID,TelephoneNumber,TelephoneCountryCode,Birthday,EmailAddress,Username,Domain,Company,Occupation,Centimeters,Kilograms,BloodType,Vehicle,Color
acd5bc39-307d-4d7c-aa01-c5d680a7757a,American,"1565 Cheshire Road",Bridgeport,CT,06606,042-42-6196,203-342-1342,1,3/22/1941,HerbertBPursel@teleworm.us,Actics,cnbhdyd.com,"The Sample","Reinforcing iron and rebar worker",174,83.6,B+,"2011 Ascari A10",Blue
b66851bf-79b2-4c70-aca9-a9d7e060065d,American,"3457 Willison Street","Oak Grove",MN,55433,474-33-0748,763-213-5903,1,1/7/1952,TaraDRinaldi@armyspy.com,Thesteck,hlajba.com,"Cut Above","Small engine service technician",171,64.5,B+,"1992 Ford Scorpio",Brown
d90189e3-4817-48a1-8922-9f986aabb10d,American,"1597 Aaron Smith Drive","East Waterford",PA,17021,195-50-3014,717-734-5208,1,4/3/1976,LisaAHughes@rhyta.com,Frond1976,citeacupuntura.com,"Superior Interactive","Labor trainer",154,77.5,B+,"1998 Buick Riviera",Red
b0a41340-c780-406d-aed5-5a9a7bd67a95,American,"4064 Heavner Avenue",Smyrna,GA,30080,673-14-4252,770-803-7957,1,1/16/1979,RitaMSevier@dayrep.com,Quipplas,baritonal.com,Weingarten's,"Payroll representative",173,99.6,O+,"2014 Toyota Avalon Hybrid",Black
eb36ebac-d084-4a1e-95b8-615aad49c577,American,"3831 B Street",Eagan,MN,55121,468-04-1737,651-683-9684,1,3/14/1963,AmyMEastman@superrito.com,Gotim1963,phylonz.com,"Britches of Georgetown","Bicycle repairer",163,75.7,O+,"2015 Ford Expedition",Black
2b407a3a-817a-411a-b118-b7391e359aa6,American,"160 Mulberry Avenue","North Little Rock",AR,72114,678-09-6755,501-309-8431,1,10/1/1968,JenniferJCastello@einrot.com,Houch1968,creacultura.com,"KB Toys","Administrative lead",166,101.1,O+,"2012 Fiat Doblo",Orange
e436d245-885f-476a-b0b3-90b056cb30de,American,"2573 Whitman Court",Wallingford,CT,06492,041-52-2742,203-644-8447,1,8/26/1968,BobbyBHolland@superrito.com,Themannind,sweatersforcats.com,"King Carol","Medical translator",184,79.2,O+,"2012 Land Rover Defender",Blue
3a49c043-9db0-4fc6-a808-113191f0e474,American,"2356 Richison Drive",Amsterdam,MT,59741,516-42-1920,406-282-3718,1,2/12/1961,OlgaSCox@superrito.com,Beep1961,poporopos.com,"A.J. August Fashion Wear","Shipping-and-receiving supervisor",173,75.1,O+,"1998 AC Cobra",Green
92353751-782b-440e-ac5b-c8bae4c2a787,American,"3396 Confederate Drive",Marcellus,NY,13108,057-62-1007,315-673-7015,1,7/2/1961,CynthiaJJones@rhyta.com,Hichose1961,eaglefit.com,"Hughes & Hatcher","Student affairs administrator",160,60.2,B+,"2008 Nissan Pathfinder",Blue
ff7d8190-4a47-4035-b5ac-78a8a63cf988,American,"1308 Jennifer Lane",Mebane,NC,27302,237-17-1009,919-534-0102,1,2/2/1955,MichaelRHolcomb@jourrapide.com,Pithery,meetinva.com,Powerbod,Surgeon,171,78.5,A+,"2005 Ford Freestar",Blue
37e24c01-40db-4576-8e3b-8cdf3d159beb,American,"277 Hidden Meadow Drive",Forman,ND,58032,502-14-8689,701-724-3513,1,12/8/1951,PamelaFFreeman@fleckens.hu,Sant1951,ApprovedLawyers.com,"First Choice Yard Help","Sports competitor",163,85.0,B-,"1993 Lada Samara",Blue
dc3b640e-745d-4428-82b8-021d943e459b,American,"3277 Woodstock Drive",Arcadia,CA,91006,606-82-7427,626-445-8234,1,10/27/1933,KennethAHarris@armyspy.com,Wallut,obamacarehookup.com,"Home Quarters Warehouse","Oral and maxillofacial surgeon",166,72.8,A+,"2006 Buick Rainier",Green
dfab5516-d453-4dab-98e8-808cdc2a2311,American,"3580 Long Street",Clermont,FL,32711,767-40-0767,352-243-5720,1,12/9/1997,CharlesRMartin@armyspy.com,Stakinan,savijace.com,"Alpha Beta","Press relations specialist",176,56.3,AB+,"2009 Tata Sumo",Red
1e9c43b9-01c4-42a3-bf96-1bd31f5dc495,American,"1755 Roy Alley",Westminster,CO,80030,653-36-8928,303-906-3218,1,10/18/1942,KristenRThomas@armyspy.com,Toonow,AutomobileAir.com,"Madcats Music & Books","Medical translator",151,106.5,AB+,"2008 BMW 130",Purple
49bf5155-59a4-4538-b8a2-c4bd42832c85,American,"3245 Lonely Oak Drive",Mobile,AL,36608,419-46-0864,251-461-4908,1,7/9/1964,AlanKBritton@jourrapide.com,Liferom,venividiventi.com,"Record Town","Chief information officer",185,91.6,O+,"2011 BMW 530",Blue
05641965-e9b8-4e0c-a665-47a4e38131b9,American,"3741 Glenwood Avenue",Cleveland,OH,44102,277-78-5992,216-334-8557,1,8/19/1988,ErinWSlater@superrito.com,Volappece,botelance.com,Ejecta,"Customs inspector",154,79.1,A+,"1997 Buick Park Avenue",Green
edad0eb8-9b13-4329-94c0-0de6fa4da776,American,"323 Better Street","Kansas City",KS,66216,510-24-2400,913-248-9977,1,2/24/1956,KennethJWilliams@armyspy.com,Lovent,cycleaxis.com,"Afforda Merchant Services",Marshal,185,98.5,B+,"2008 Lotus Elise",Green
5399309f-5494-4dda-ad1b-54b385f30a2e,American,"1599 Sarah Drive",Lafayette,LA,70506,665-03-3805,337-581-4459,1,7/12/1938,KristinDRuss@fleckens.hu,Creent38,buylavosmoke.com,StopGrey,"Payroll technician",166,85.6,O+,"2011 Fiat 500",Purple
e9b8bf76-350c-4a5e-92c5-d3a707d709e9,American,"2047 Hinkle Lake Road",Cambridge,MA,02141,020-05-0849,617-518-8973,1,10/17/1963,DaisyKRice@rhyta.com,Welifer,blackhattech.com,"Coon Chicken Inn","Asphalt paving machine operator",169,61.0,A+,"2005 Chevrolet Tracker",Blue
f7ffe11c-fe1d-4a68-b19d-93e83ff886d2,American,"4790 Monroe Avenue","Polk City",FL,33868,262-62-5527,941-704-8165,1,12/4/1975,DeborahGHarbin@armyspy.com,Coguld,hudgames.com,"Magna Wealth","Forensic accountant",170,97.6,O+,"1998 Daihatsu Rocky",Purple
5178dde0-5571-486e-baf1-689a1d328435,American,"2891 Euclid Avenue","Santa Barbara",CA,93101,612-36-0011,805-315-4521,1,5/15/1986,DannyDCave@armyspy.com,Herwas,euxhlfv.com,"Laura Ashley","Water and wastewater treatment plant and system operator",169,101.0,O+,"2010 Lamborghini Gallardo",Blue
66f9d3b2-ebe9-4d8c-8654-6ca6afbc6629,American,"2377 Del Dew Drive",Landover,MD,20785,219-02-7530,301-925-3781,1,12/19/1966,JamesRMotley@armyspy.com,Entinver,chessinglife.com,"Roadhouse Grill","Furnace, kiln, oven, drier, and kettle operator",185,80.8,AB+,"2007 Saturn Outlook",Green
671a6c2a-5279-4c19-a752-b3236a243a8b,American,"1276 Scenicview Drive",Midland,TX,79701,641-84-5502,432-201-9204,1,7/9/1938,MaryTTurner@dayrep.com,Donentolon,purplecruiser.com,"Lionel Playworld","Systems programmer",164,92.6,O+,"2009 Dodge Grand Caravan",Blue
e06fa0af-0f51-475d-bd79-5e867564166a,American,"3095 Hayhurst Lane",Southfield,MI,48235,381-76-4365,248-783-8857,1,8/19/1976,ElmaJMorton@superrito.com,Laisslange,kogpoma.com,Tradewell,"Line installer",163,78.3,A+,"1993 Chevrolet APV",Green
a248a777-9ec9-4924-94ea-66a5d48c730c,American,"3392 Harron Drive",Hanover,MD,21076,215-88-3174,443-474-5781,1,9/19/1985,ZellaRWaters@armyspy.com,Safectsely,ontrackfoods.com,"Golf Augusta Pro Shops","Bonus clerk",160,95.4,O+,"2004 MCC Smart",Purple
68587d44-10e0-4143-b556-5af7fd416402,American,"4632 Airplane Avenue",Granby,CT,06035,040-64-4388,860-844-9589,1,9/17/1987,AltagraciaCMartinez@teleworm.us,Homply,friendsofghana.com,"WWW Realty","Cafeteria cook",163,64.0,O+,"1999 BMW Z9",Red
ca91cd92-0bd1-45c9-81dd-c8b04bfebd3a,American,"3965 Wood Duck Drive",Trenary,MI,49891,366-74-5682,906-446-6642,1,6/2/1969,ConnieMCalzada@teleworm.us,Onould,audioyluces.com,"Giant Open Air",Paraeducator,156,97.6,B+,"2003 Tata E",Blue
f196a435-473c-45a0-9cd2-8dd870222336,American,"4490 Baker Avenue","Fort Worth",TX,76104,635-40-0585,817-845-5382,1,3/7/1968,AlexanderTMann@rhyta.com,Hativeneit,ampial.com,"Warehouse Club, Inc.","Sewer pipe cleaner",171,64.8,AB+,"2003 Mazda RX-8",Blue
78bd145d-7d84-4d33-9063-a65b6c611e8d,American,"1695 Honeysuckle Lane",Longview,WA,98632,533-52-7460,360-578-0233,1,12/21/1980,AdrianaCBarnes@jourrapide.com,Pretrusiona,fantasygamerpro.com,"Franklin Music","Administrative assistant",158,51.8,O+,"2008 Pontiac Torrent",Green
bf75f986-b705-45e0-970a-e1c447c11802,American,"1187 Alfred Drive",Brooklyn,NY,11213,130-52-0152,718-221-2293,1,5/27/1940,JimMAskew@gustr.com,Hilestered,myframersmarket.com,"Terra Nova Garden Services","Media director",170,84.0,A+,"2006 MG ZT-T",Blue
f26c5c68-3e71-46e0-96ee-1060ad212c22,American,"625 Aspen Court",Boston,MA,02115,017-03-6196,617-375-3582,1,5/8/1981,VirginiaGBrown@fleckens.hu,Shist1981,ExchangeRating.com,"Olson's Market","Chief financial officer",167,70.7,O+,"2004 Fiat Ulysse",Blue
7c423b78-7429-4e02-a812-bd0a4e03dd36,American,"3674 Willow Oaks Lane",Lafayette,LA,70506,434-02-3218,337-380-0172,1,8/14/1983,HalCJackson@armyspy.com,Plescruslow,weblinkmaker.com,FlowerTime,"Letterpress operator",189,92.1,A+,"2002 Saturn Sky",Black
b0b4ca50-fa54-495e-9950-72bd2bc00bbe,American,"2334 Corpening Drive",Farmington,MI,48336,370-80-0906,248-442-9227,1,2/12/1952,CharlesVMortensen@teleworm.us,Joiny1952,cstcotravel.com,"Quality Event Planner","Sound mixer",172,62.8,O+,"2004 Porsche Carrera GT",Blue
f34c47c3-684f-4c06-a1fe-e0404cd131bd,American,"4106 Cinnamon Lane","San Antonio",TX,78209,452-81-3431,210-804-2205,1,10/11/1960,MelissaTWashington@einrot.com,Lignew,dodmetcal.com,"E.J. Korvette","Molding, coremaking, and casting machine operator",165,84.5,AB+,"1997 Daihatsu Gran Move",Blue
1274d8ef-f1e6-482d-a364-0c2aa6ad1589,American,"2024 Cooks Mine Road","Sante Fe",NM,87501,585-57-9748,505-670-4025,1,3/4/1992,KennethMLopez@teleworm.us,Havis1992,anakim.com,"Disc Jockey","Electronic publishing specialist",182,95.9,AB+,"2009 Suzuki Equator",White
9463abb2-fbc2-4fc4-9db0-cf8dff127a19,American,"75 Briarhill Lane",Warren,OH,44481,271-68-2877,330-306-9224,1,2/15/1969,CharlesDJones@rhyta.com,Arronly1969,creationsbyq.com,"Planet Pizza",Registrar,183,72.0,O+,"1993 Kia Capital",Blue
4a6a5201-a9ed-4e7c-8c12-b6573e441bc6,American,"4146 Wright Court",Birmingham,AL,35209,424-06-6687,205-940-2671,1,2/16/1968,StevenCMiller@rhyta.com,Untery,tbvnzn.com,"J. Riggings",Cardiologist,171,95.4,O+,"2008 Hyundai Azera",Blue
0b6c8500-dd22-4425-b8ac-100012064b28,American,"2430 Pooz Street",Jackson,TN,38301,762-01-0028,731-927-4589,1,7/29/1937,JosefaBKung@armyspy.com,Wastroull1937,onlyforauto.com,"Channel Home Centers","Packaging and filling machine tender",155,72.3,O+,"1998 Mercedes-Benz CLK GTR",Black
4cef075e-4774-41f1-b416-4b852fee559d,American,"786 Cook Hill Road",Southbury,CT,06488,040-40-8663,203-486-6745,1,10/21/1997,RonaldMLee@gustr.com,Themand,essentialgoil.com,Builderama,"Technical training coordinator",172,58.8,O+,"1993 Infiniti J30",White
97d4cd35-e0a1-40d3-8898-7f21fbb733e4,American,"3204 Scott Street","Livingston Manor",NY,12758,103-68-7068,845-439-8899,1,3/22/1938,MargeWBacchus@teleworm.us,Whimigh,realstevenorman.com,"Grey Fade","Strength trainer",158,83.0,O-,"1998 Isuzu Hombre",Blue
ab94e959-7b66-4488-9a4c-a1368f825625,American,"2914 Courtright Street",Ray,ND,58849,501-84-6758,701-568-2168,1,12/18/1973,FloydMReader@dayrep.com,Yese1973,goipm.com,"Century House","Woodworking machine tender",168,71.9,A+,"2012 Volkswagen Polo",Green
6486a4a2-c966-4f9b-8aef-4250e3cd104e,American,"4948 Stoney Lane",Waxahachie,TX,75165,635-07-2827,972-938-0859,1,1/18/1940,IreneJClay@superrito.com,Invic1940,jpnancy.com,"Alert Alarm Company","Civil drafter",161,56.1,O+,"1998 Nissan Laurel",Purple
78234499-8908-4a7d-a9e9-bf09daca46bb,American,"246 Johnstown Road",Northbrook,IL,60062,353-44-7572,847-412-4947,1,9/4/1934,ElizabethMWaters@superrito.com,Hiserfuld,objectchilla.com,"Highland Appliance","Mathematical statistician",157,65.1,O+,"2001 Audi AL2",Blue
7e2f5b45-4b06-44c7-9883-68fb2af33b21,American,"868 Rafe Lane","Yazoo City",MS,39194,425-63-4641,662-716-0895,1,10/5/1990,RamonaRMorris@fleckens.hu,Holl1990,deadeyemodz.com,"Big Star Markets","Cardiovascular technologist",165,81.0,O+,"1992 Rover 216",Purple
b1b36192-17c8-4b7f-bfe9-22d5273656d7,American,"4659 Emeral Dreams Drive","Burr Ridge",IL,61257,348-68-6176,815-258-4833,1,8/24/1993,LeannSSchmucker@rhyta.com,Turittly,saopaulobrindes.com,"American Wholesale Club",Pipelayer,159,48.6,A+,"2012 Bentley Mulsanne",Purple
96eeb56e-6916-47fa-adeb-905dafb72be3,American,"1781 Massachusetts Avenue",Washington,DC,20200,579-66-6441,202-679-7137,1,5/5/1995,AmyDGillespie@einrot.com,Movendays,thecountedsheep.com,"Allied City Stores","Labor relations manager",167,96.3,B+,"1999 Lincoln Continental",Silver
da74e7c1-7e48-4b75-9970-f23a852cb394,American,"162 Prospect Street",Vineland,NJ,08360,139-12-3206,856-696-0668,1,10/31/1984,MilesVNeidig@jourrapide.com,Thaddrave,almagamla.com,"Garden Master",Custodian,190,98.6,O-,"2008 Maserati Spyder",Blue
f6ae5594-ed41-4b0e-b8bc-a4ba451330e1,American,"4476 Despard Street",Atlanta,GA,30303,674-09-8420,404-685-3406,1,9/20/1986,CherylJWhitaker@superrito.com,Lierhan,javchannel.com,Giant,Drafter,170,86.5,O+,"1999 Chevrolet Tahoe",Blue
985c0a0a-18a5-4a27-b4b6-f536128f1afb,American,"2822 Saint James Drive",Harrisburg,PA,17109,166-78-8059,717-526-2049,1,11/6/1941,MajorieKClarke@armyspy.com,Suster,appskoplak.com,"Computer City","Poultry trimmer",164,79.2,A+,"2002 Opel Frogster",Blue
bcdc6f41-f775-4b6e-b378-8eb8a069d329,American,"4412 Ritter Avenue","Bloomfield Township",MI,48302,367-70-2368,586-770-5933,1,12/3/1974,LorraineTHess@einrot.com,Hiceene,benncobreaking.com,Choices,"Cardiovascular technician",170,66.2,A-,"1992 Hyundai Lantra",Purple
ae9d0a0c-a769-4025-8035-925e33eddb1a,American,"2474 Boring Lane",Dublin,CA,94568,569-90-4981,415-729-9020,1,8/18/1944,MargieMHall@teleworm.us,Trignis,officebuffet.com,"Children's Palace","Professional athlete",164,96.5,A+,"2011 Chevrolet Lacetti",Blue
8d23a446-69db-4be3-b74a-1962db48d2f0,American,"2511 Dovetail Estates",Socaldwell,OK,67022,440-90-8201,580-894-3429,1,4/2/1990,ShaTQuick@teleworm.us,Moderithe1990,cheriebratcher.com,"Robert Hall","Personnel assistant",159,95.2,AB+,"1994 Jeep Cherokee",Blue
cc989b09-e4dc-4c84-a97a-10b587d3e903,American,"3992 Heron Way",Portland,OR,97219,544-27-7213,503-768-0452,1,7/26/1951,EdgarJMiller@jourrapide.com,Whysid,silveranalysis.com,"Chief Auto Parts",Paramedic,168,63.5,A+,"1999 GMC Sonoma",Blue
fdaafe80-1505-4778-a3cb-c862b6ad31e7,American,"4060 Geneva Street","New York",NY,10013,056-03-3289,917-517-6997,1,6/17/1955,LauraRStewart@teleworm.us,Hishound,rinarismanto.com,"Sunny Real Estate Investments","Office machine operator",170,67.3,A+,"2004 Chevrolet Impala",Blue
88df3895-7fe7-46a8-8d11-1f3932ef9db5,American,"3445 Sunburst Drive","Fort Myers",FL,33901,767-38-8197,239-465-2753,1,11/8/1979,JacquelineKPotts@teleworm.us,Poneve,nurfbars.com,"The Goose and Duck","Sales worker driver",160,83.9,O+,"1998 Seat Inca Kombi",Orange
471ff281-5cee-438f-a7a7-b41448c028fc,American,"376 Kooter Lane",Harrisburg,NC,28075,689-03-3317,704-455-5085,1,5/20/1934,JohnRWay@dayrep.com,Magentleed,miriyusif.com,Stratacard,"System operator",182,85.5,O+,"1998 Aston Martin Project Vantage",Blue
6dfdff0a-07c6-40b1-9a3f-36b055d20167,American,"1976 Mcwhorter Road",Meridian,MS,39301,587-84-1916,662-518-8906,1,8/31/1967,RamonJMorgan@jourrapide.com,Flosoney1967,exprescope.com,"Ernst Home Centers","Plan examiner",178,107.4,O-,"2005 Bizzarrini GTS",Blue
209af928-6fc1-424c-96a0-a6d8b21aae4d,American,"3374 Village View Drive","Fort Myers",FL,33901,594-46-2747,239-913-0434,1,7/19/1968,LawrenceAHogan@fleckens.hu,Balacee,starlocadora.com,"Britling Cafeterias","Pediatric nurse",186,88.0,A+,"2000 Audi Steppenwolf",Black
305130f7-433c-438d-ac00-50fdecc5c248,American,"98 Crestview Terrace",Somerset,TX,78069,641-62-0993,830-701-0831,1,6/1/1943,ThomasEEvans@einrot.com,Spiter,spenceandsons.com,"Borders Books","Pest control worker",170,83.8,O+,"2005 Saturn Curve",Red
07f9bc0a-69bb-49ed-86b1-d3a765dadc53,American,"4759 Cinnamon Lane","San Antonio",TX,78205,630-26-8307,210-886-3413,1,5/13/1964,BobMYarbrough@armyspy.com,Agaventy,huahinseaview.com,"Eden Lawn Service",Cadet,170,80.8,A+,"2007 Volkswagen Rabbit",Blue
648aec0f-4353-4d8f-adb2-750add43a439,American,"256 Rogers Street",Cincinnati,OH,45236,271-62-2403,513-477-3969,1,7/6/1975,ThomasRMetts@jourrapide.com,Fespon,hitmoneymaker.com,"Bumper to Bumper Auto Parts","Dental assistant",171,96.8,A+,"2003 Alfa Romeo GTV",Black
4293e91a-5441-43f0-840b-bb33eddf07bf,American,"4484 Mahlon Street",Sayreville,NJ,08872,149-50-8203,732-994-0442,1,1/15/1942,MabelAWilson@rhyta.com,Whossel,MedicPlant.com,"Colonial Stores","Logging equipment operator",163,77.6,A+,"1996 Nissan Terrano",Blue
99a92f26-256d-4127-a880-e8d1fa7062ef,American,"1488 Harley Vincent Drive","Garfield Heights",OH,44125,279-50-5984,440-785-0980,1,3/31/1945,AprilDBatz@gustr.com,Mazies,volnabar.com,"Crafts Canada","Community supervision officer",167,82.4,A-,"2000 Volkswagen Golf",Red
466fb194-8355-4d85-838e-387efb6bbff2,American,"1682 Vine Street",Waukegan,IL,60085,340-52-3580,847-623-7097,1,8/27/1933,SophieFBreshears@cuvox.de,Foremat,yyhlx.com,Pointers,"Computer training specialist",155,67.3,B+,"2000 Mercury Tracer",Orange
4d5fab3c-0b1c-4c07-8ad6-5141ff20b9b0,American,"1125 Bee Street","Big Rapids",MI,49307,378-28-4963,231-796-3708,1,11/4/1971,LeahWBrady@armyspy.com,Conswited,poonk.com,Furrow's,"Database administrator",159,73.3,O-,"1999 Proton Saloon",Black
c27aaab7-66fe-4332-aeca-52125be30970,American,"4269 Berkley Street",Newark,PA,19714,169-24-8127,484-853-7047,1,8/6/1998,DavidCWalker@dayrep.com,Fulach,ihaccess.com,"Sound Warehouse","Computer control programmer",186,68.9,O+,"1996 Maserati Ghibli",Blue
00c7e1fc-a1a2-4226-93a5-b8805da80f93,American,"3932 Skips Lane",Phoenix,AZ,85012,601-78-2527,928-482-4248,1,12/14/1981,PatrickKChrisman@teleworm.us,Nexcle,dawgdaysacres.com,Incluesiv,"Inorganic chemist",189,79.2,O+,"1994 Honda Prelude",Blue
01a01892-bd01-4707-8d44-1631bb1a1fdb,American,"3217 Armbrester Drive",Anaheim,CA,92801,554-68-8298,310-464-4882,1,12/23/1952,HubertLCalabro@dayrep.com,Foldearpong,tradequel.com,Chi-Chi's,"Home appliance service technician",176,70.3,B+,"1996 Citroen Berlingo",Green
1856229b-bd97-4d6a-8ad0-15af6f69c909,American,"1875 Fraggle Drive",Northbrook,IL,60062,349-10-6978,630-316-7147,1,1/14/1943,CarolynSFerreira@armyspy.com,Twore1943,fidescomputers.com,"Wise Appraisals","Watch repairer",159,70.5,B+,"1997 TVR Cerbera",Blue
62aaa143-5c7d-4af4-9262-dcafe51248cd,American,"4006 Wildrose Lane",Southfield,MI,48075,373-20-4822,313-787-3830,1,6/14/1960,KevinSEnglish@superrito.com,Nothas,usamcleod.com,"Jitney Jungle",Rodbuster,170,80.3,A+,"2002 Jaguar XJ8",Blue
fdb47d52-eeba-41ff-89a4-4a1d231c245d,American,"3196 Fraggle Drive",Naperville,IL,60540,319-26-8149,630-305-3202,1,5/6/1952,HelenDFielding@cuvox.de,Subbillson1952,azoxazole.com,"Kiddie City","Medical records and health information technician",165,90.4,A+,"1997 Ginetta G33",Blue
a9a44796-3196-43b7-957e-1bcd1703b735,American,"1916 Martha Street","Lake Havasu City",AZ,86403,601-76-5590,928-680-7471,1,8/7/1938,CoryRAllen@gustr.com,Feld1938,persialovers.com,Schweggmanns,Rodbuster,181,96.4,AB+,"1996 Fiat Cinquecento",Blue
a051fe65-5864-4de6-a0fe-0e2960fab8be,American,"3430 Thunder Road","San Francisco",CA,94103,624-82-6942,650-585-0332,1,6/26/1961,HaroldMClothier@einrot.com,Unjudosely,rqcqwow.com,Judy's,"Organizational development consultant",169,90.1,O+,"2002 Lada Samara II",Blue
3701d07c-09d1-406e-baa7-2ce26e627eca,American,"2463 Fire Access Road",Denton,NC,27239,687-07-9993,336-859-2806,1,9/1/1999,FranciscoKWarren@dayrep.com,Hathimerent1999,alruqyah.com,"Parts America","Bureau of Diplomatic Security special agent",169,73.4,A+,"2015 Jeep Patriot",Blue
a30e0b04-2044-4cdc-b1c4-761c70d67ce8,American,"518 Columbia Mine Road",Snowshoe,WV,26209,233-21-5327,304-572-5779,1,11/11/1961,JohannaMParsons@dayrep.com,Anowbod,chessemaking.com,"Today's Man",Internist,168,53.4,O+,"2008 Chevrolet Suburban",Orange
a9caed72-3c39-44f4-9880-58f00b17987e,American,"3405 Whitetail Lane",Dallas,TX,75247,639-70-8682,469-337-2335,1,6/30/1985,CecilKGrady@cuvox.de,Therat,ketimidea.com,"Formula Grey","Secret Service agent",178,77.0,A-,"2012 GMC Canyon",Blue
6d1a1131-77dd-453f-abdd-76b43110dc5d,American,"2854 Hillside Street",Phoenix,AZ,85034,527-50-0864,480-495-8308,1,2/20/1984,MargaretSHust@einrot.com,Dinew1984,sherwooddrive.com,"Bloom Brothers Furniture",Recruiter,159,73.8,B-,"2003 Lotus Exige",Orange
b8b72d8d-9f4d-4025-84eb-0fc4b6a3fcb8,American,"4703 Clifford Street","San Leandro",CA,94578,557-08-6156,510-667-6045,1,5/15/1956,JamesBLopez@teleworm.us,Xand1956,gyrohorse.com,"Peter Reeves",Gynecologist,176,85.2,A+,"2014 Audi A7",Blue
9c23bd61-77bf-4eb3-8a72-4599594429de,American,"2085 Zimmerman Lane","Los Angeles",CA,90057,547-92-1304,213-389-9316,1,5/25/1944,JoyceSPatterson@einrot.com,Saistopen,telecluster.com,"Gas Depot","Apartment rental agent",154,97.4,B-,"2006 Kia Amanti",Green
8d52889d-1de8-47f6-bfdb-840c84ed6447,American,"1908 Lonely Oak Drive",Mobile,AL,36607,416-41-1817,251-470-0278,1,3/29/1998,AnnetteHElliott@einrot.com,Wifer1998,hnbogedl.com,"Wilson's Jewelers","Credentials specialist",161,57.2,A+,"1993 Porsche 968",Blue
2e224306-a4ae-4031-a6bd-4713854a9011,American,"179 Shady Pines Drive",Wise,VA,24293,694-01-4291,276-321-3057,1,8/7/1938,JohnMErdmann@teleworm.us,Procce38,PromEssentials.com,"Borders Books","Facility manager",172,63.7,A+,"1999 Panoz AIV",Blue
8ed2aaf5-4b07-49cd-9e4c-8b83aa3bda89,American,"2945 Chapel Street","Sugar Land",TX,77478,644-80-4958,281-722-7724,1,6/15/1953,LawrenceKReese@teleworm.us,Youled53,findyourdogclub.com,Corpbay,"Hazardous materials removal worker",174,104.6,B+,"2005 Honda Legend",Blue
9cb6d2cb-9640-4882-a38b-94f8513984eb,American,"302 Burton Avenue",Memphis,TN,38117,761-01-2535,901-767-1335,1,3/22/1987,WadeSAustin@teleworm.us,Frought,gnagbnagers.com,Heilig-Meyers,"Abdominal sonographer",179,71.8,O+,"2011 Chevrolet Kalos",Black
c60d51b7-71f8-4f19-981f-6ff1be3deea4,American,"4895 Harvest Lane",Blackwater,MO,65322,497-72-4467,660-846-8132,1,12/11/1961,AudreyJWilliams@jourrapide.com,Offight,livinggraph.com,Acuserv,Tester,170,70.3,O-,"1994 Chrysler Grand Voyager",Blue
59d9cdb0-71bf-4ad9-93c9-b64cd29d6860,American,"2971 Buena Vista Avenue",Winston,OR,97496,543-56-5393,541-679-3972,1,7/21/1983,DiannaJJackson@fleckens.hu,Arcummen1983,ursaff.com,Tradewell,"Industrial economist",170,53.9,A+,"2009 Ford F-250",Purple
8d114d8a-5cc4-4564-9095-a68586adb934,American,"1154 Doctors Drive","Los Angeles",CA,90017,612-40-0058,310-369-4827,1,5/17/1952,RosalindBWalser@rhyta.com,Oplace52,zajoy.com,"Childs Restaurants","Criminal investigator",167,72.2,B+,"2000 Donkervoort D8",Brown
54793116-b36e-401f-b877-57cbc751e3bc,American,"1075 Public Works Drive",Benton,TN,37307,758-01-8415,423-338-0598,1,6/12/1939,RandyKShoemaker@einrot.com,Wortatuslege,mcdonaldsrap.com,Pointers,"Ratings analyst",177,77.8,A+,"1999 Peugeot Expert",White
21dc840a-b3c3-4691-99ef-e8f1cd7318c3,American,"4139 Burke Street",Cambridge,MA,02138,024-56-2323,781-244-0023,1,1/21/1948,GlaydsWMcMahon@rhyta.com,Sours1948,voiceoprsoe.com,"Pleasures and Pasttimes","Transfer clerk",156,57.9,O+,"2007 Porsche Cayenne",Purple
fd71224f-ef45-4dc8-b88b-0f792fd55c2b,American,"2798 Mahlon Street",Lyndhurst,NJ,07071,138-03-6195,732-989-8659,1,1/3/1951,NellieMRobinson@jourrapide.com,Wainvis1951,banrakhuaythai.com,"Music Den","Pile driver operator",162,87.2,A+,"2009 Fiat Strada",Purple
abf6d3e2-ed8a-464c-aa64-29c1ff1fd617,American,"4741 Ventura Drive",Salinas,CA,93901,618-96-6775,831-404-0290,1,6/17/1947,WilliamJThomas@dayrep.com,Colovelictis,dexcyber.com,Playworld,"Social work planner",166,82.4,A+,"1998 Ford Laser",Red
2704c3eb-0c4d-4b76-9202-976dcdf69fbc,American,"3646 Turnpike Drive",Gaylesville,AL,35973,418-64-8885,256-422-9760,1,11/23/1995,KevinAGonzalez@cuvox.de,Tede1995,polkiokki.com,"Father & Son",Cleaner,168,60.7,O+,"2011 Dacia Sandero",Blue
66b36c6d-bdf6-41bd-8e8c-9d871f2b571c,American,"2016 Millbrook Road",Schaumburg,IL,60173,359-26-0914,630-744-6394,1,11/20/1952,BeverlyKBoyd@superrito.com,Whoustinity,mytweetstory.com,"Platinum Interior Design","Telephone repairer",164,101.2,B+,"2003 Infiniti FX",Purple
